,number,rate,title,url,id,directors,year,actors,type,countries,summary
764,765,8.6,爱丽丝城市漫游记,https://movie.douban.com/subject/1293306/,1293306,维姆·文德斯,1974,"Rüdiger Vogler ....  Phil Winter,Yella Rottländer ....  Alice",剧情,西德,德国摄影记者菲力浦过着流浪式的生活，有一次被派到美国完成一项采访，但他并没有完成任务。途中与一个神秘的美国女子邂逅之后，无意中成了她那九岁的小女孩的监护人。菲力浦必须带着小爱丽丝穿越德国、帮她寻找奶奶的过程中，互相有了意想不到的了解，故事回避单刀直入，发展充满惊喜，主题的显现极其优雅，让观众慢慢体会美国大众文化对战后欧洲的影响。
765,766,8.3,弗兰西斯,https://movie.douban.com/subject/1294609/,1294609,Graeme Clifford,1982,"杰西卡·兰格,金·斯坦利,山姆·夏普德","传记,剧情",美国,本片再现了悲剧人物弗兰西丝的人生遭遇，作为一名极有潜质的女演员，她因不甘老板摆布，不愿充当为好莱坞老板赚钱的机器，于是被打入冷宫，连一个小角色也演不上。生活的多方磨难，使她性格大变，最终在与警察的冲突中被强送入疯人院，在那个非人的地方，忍受了8年。她反抗、喊叫，换来的却是脑垂体被切除。1970年，她因癌去世。
766,767,8.4,近松物语,https://movie.douban.com/subject/1303600/,1303600,沟口健二,1954,"长谷川一夫,香川京子,进藤英太郎,小泽荣太郎","剧情,爱情",日本,"专责编写装裱佛经的大经师经宫廷批准向有独自经营权，身份虽为商人，却获准配刀冠姓，地位显赫，财源滚滚。大经师以春（进藤英太郎 饰）为人悭吝，不拔一毛，对待妻子（香川京子 饰）娘家尤其吝啬。另一方面以春却爱慕下女阿玉（南田洋子 饰），图谋不轨。阿玉被逼无奈，谎称已同画师茂兵卫（长谷川一夫 饰）定下婚约。
大经师夫人的哥哥资金周转遇到难处，姐夫亦不肯相助，夫人分外为难。关键时刻，茂兵卫四处筹钱，出手相助。反因此惹来以春猜疑……
本片荣获1955年蓝丝带最佳导演奖。©豆瓣"
767,768,8.3,孟菲斯美女号,https://movie.douban.com/subject/1298455/,1298455,迈克尔·卡顿·琼斯,1990,"马修·莫迪恩,埃里克·斯托尔兹,西恩·奥斯汀","动作,剧情,战争",英国,"影片描写了二次大战中的1943年，10名飞行员驾驶B—17轰炸机飞越德军上空轰炸既定目标的壮烈场面。这群朝气勃勃的小伙子，刚刚完成了他们的第24次飞行任务，再飞一次可以返家了，久违的家在等他的，战争结束之后该做什么，在每个人的心中都有一番憧憬。然而，残酷的事实摆在他们面 前，无法向人表露的紧张和恐惧，只有默默地祈求冥冥中的神灵保佑。为此，他们视好运胜过一切，一块护身挂牌，甚至是一条幸运皮筋，都可以使他们的心灵得以寄托。
在紧张、无奈的等待之后，终于等来了出发的命令，满载弹药的飞行方阵穿过云层，向目标靠近。主机孟菲斯美女号是戴尼斯为了纪念他在孟菲斯相识的女友而命名。在天气恶劣、云层密布，目标无法确认的情况下，戴尼斯为了保护无辜的生命和医院、学校等公共设施，冒死重新飞回，确认了目标。重创之下的飞机终于载着这群伤痕累累却胜利完成使命的英雄的归来。"
768,769,8.3,意大利式离婚,https://movie.douban.com/subject/1303186/,1303186,皮亚托·杰米,1961,"马塞洛·马斯楚安尼,达妮埃拉·罗卡,斯蒂芬尼娅·桑德雷莉",喜剧,意大利,"故事发生在风景如画的西西里岛，贵族塞法罗男爵（马塞洛·马斯楚安尼 Marcello Mastroianni 饰）是一位没落的贵族，和妻子纱利雅（Margherita Girelli 饰）之间沉闷的婚姻让他感到十分的厌倦，再加上其美艳不可方物的表妹安吉拉（斯蒂芬尼娅·桑德雷莉 Stefania Sandrelli 饰）的不断勾引，塞法罗决心要甩掉纱利雅。可是，离婚在当时的意大利系违法行为，因此，想要从婚姻里脱身，塞法罗男爵只得另觅他径。
经过塞法罗男爵的种种“努力”，他终于将妻子杀死却只被判了极短的刑期，在铁窗之后，塞法罗男爵幻想着今后幸福生活的种种，心中不禁充满了希冀与兴奋。然而，当自由来临之时，他的生活真的会如同想象的一般美好吗？©豆瓣"
769,770,8.4,被遗忘的人们,https://movie.douban.com/subject/1303579/,1303579,路易斯·布努埃尔,1950,"Estela Inda,Alfonso Mejía,Miguel Inclán","犯罪,剧情",墨西哥,"从少管所逃出来的少年哈伊伯（罗伯特·考博 Roberto Cobo 饰）带领小孩子们欺负街市上卖艺的瞎眼老头儿（米格尔·因克兰Miguel Inclán 饰），抢他的钱，敲破了他的鼓。傍晚，一个没名字的乡下孩子“小眼睛”（Mário Ramírez 饰）被父亲遗弃在集市 ，孩子们中一个叫佩德罗的（阿尔方索·梅嘉 Alfonso Mejía 饰）同情他，带他到朋友家的牛棚过夜。佩德罗自己因成天与小混混们在一块儿，不找工作帮衬家里，被妈妈（伊斯特纳·英达 Estela Inda 饰）厌恶，也被赶出了家门。而哈伊伯惦着一年前与另一少年的过节，让佩德罗带着他找其寻仇。佩德罗想要脱离哈伊伯，也想重获母爱回家，可事情却没想象的那么简单……
本片获1951年戛纳电影节最佳影片提名，并获最佳导演奖。1953年，获英国电影电视协会最佳影片奖。©豆瓣"
770,771,8.1,蝙蝠侠超人大电影-最佳搭档,https://movie.douban.com/subject/4089685/,4089685,Toshihiko Masuda,1997,"蒂姆·达利,达娜·德拉尼,凯文·康瑞","科幻,犯罪,动画",美国,"这是超人和蝙蝠侠第一次见面时的故事。
哥谭市的Joker打劫了一家商店，得到了一条玉龙。他带着那条其实是氪石做的玉龙去找大都会的Lex Luthor，要求以杀死超人为条件换得100万美元。
这时候，Bruce Wayne也来到大都会，查看之前和Luthor集团合作的成果。于是，大都会的英雄和哥谭市的黑暗骑士见面了。
初见是互不信任的，更令Clark Kent烦恼的是，Louis表现出了对Bruce极大的好感，两人甚至开始交往，令Louis决定辞职去哥谭工作。
此时，Joker的威胁逐渐显现，于是Superman和Batman开始联手对敌……"
771,772,8.2,极度狂热,https://movie.douban.com/subject/1294297/,1294297,David Evans,1997,"科林·费尔斯,Ruth Gemmell,马克·斯特朗 Mark Strong,肯·斯托特 Ken Stott","喜剧,剧情,爱情",英国,"保罗（科林·费斯 Colin Firth 饰）是英格兰阿森纳球队的超级球迷，这么多年来，球队的每一场比赛他都未曾错过，亦十分关注球队的动态与动向。正是保罗对于足球的热情拉近了他与女教师休斯（Ruth Gemmell 饰）之间的距离，随着时间的推移，两人的爱情在足球的基础 上愈演愈烈。
可惜的是，保罗将全身心都投入到了足球中，这让他在无形之间冷落了休斯，甚至当休斯身怀六甲之时，保罗也未能尽到作为一名父亲应尽的责任。悲愤之中，休斯压抑已久的不满全部爆发了出来，她和保罗之间的感情也出现了裂痕。阿森纳球队即将面临一场至关重要的球赛，它们能否取得最终的胜利呢？保罗和休斯之间的感情又会面临怎样的结局呢？©豆瓣"
772,773,8.5,过客,https://movie.douban.com/subject/1478142/,1478142,阿巴斯·基亚罗斯塔米,1974,哈桑·达拉比,剧情,伊朗,"在1993年的金馬國際影展推出了伊朗導演阿巴斯‧奇亞洛斯塔米的導演專題後，阿巴斯的大師地位就深植台灣影迷心中。近15年來，大師新作一部接著一部在國內影展中放映，但他早年的作品，卻遲遲未有機會被介紹。《闖渡客》是阿巴斯的第一部劇情長片，是當時為伊朗的兒童機構Kanoon (Intellectual Development of Children & Young Adults) 電影部門所拍攝的作品。內容敘述一個十歲的問題男孩Qassem，夢想著到德黑蘭看一場伊朗國家足球隊的重要比賽。為此他可以不計一切鋌而走險，詐騙朋友跟父母的錢，展開一段長達400哩的冒險旅程。
在阿巴斯1970年所完成的第一部劇情短片《麵包與小巷》（Bread and Alley）中，已經呈現他往後作品的個人印記：非職業演員的運用、紀錄片形式般地貼近真實生活的寫照，以及偏好畫外音的運用來呈現事件的發生。尤其是《闖渡客》裡，許多事件的發生皆在畫面之外。阿巴斯曾在日後的訪問中提及，他相信如此能帶給觀眾更強烈的衝擊，以及更大的想像空間。《闖渡客》拍攝之時，年僅34歲的阿巴斯，卻展現了他跟兒童演員合作的過人之處。沒有過度誇張孩子的童真與無謂的同情，鏡頭下精確地呈現了劇中小主角的內心世界。由Hassan Darabi所飾演的問題男孩Qassem令人驚嘆，他在老家所透露出的銳利堅毅眼神，到了德黑蘭便消失殆盡，剩下的只有他如孩童般好奇的期待眼神。
全片以黑白拍攝，未經雕琢的樸實面貌下，可以看出他日後影片如《橄欖樹下的情人》等片的雛形。阿巴斯近年重看本片，因此曾在訪問中提及，雖然經過了三十年，本片仍是深受他自己喜愛的作品之一。研究阿巴斯的學者更將本片與《特寫鏡頭》並列為阿巴斯至今最完美的作品，真正是所謂「驚人的第一部」。"
773,774,8.8,警察与小偷,https://movie.douban.com/subject/1326538/,1326538,马里奥·莫尼切利,1951,"托托,阿尔多·久弗瑞,Ernesto Almirante,Riccardo Antolini",喜剧,意大利,艾斯波西多（托托 Totò 饰）和同伙在古罗马议事厅的废墟上，乔装成导游向美国游客推销伪造的古钱币，不料事情败露，二人匆匆逃离。没有生活来源的艾斯波西多只得再生一计，和街上找来的小孩子合伙领取美国救济品，结果派发救济品的美国代表居然是假钱币的受害人，派发现场的警察波多尼（Aldo Fabrizi 饰）受命捉拿艾斯波西多，骗子和追捕者们，在罗马的大街小巷展开了一场马拉松赛事。体力不支的艾斯波西多终于被捉，但很快利用如厕上演金蝉脱壳，丢失了犯人的警察波多尼惨遭美国代表投诉，上峰限制他在三个月之内必须捉到艾斯波西多，一对儿境遇不佳的警察和小偷，继续着他们之间的猫鼠之缘……©豆瓣
774,775,8.4,诅咒,https://movie.douban.com/subject/1422055/,1422055,贝拉·塔尔,1988,"Vali Kerekes,乔治·切豪尔米,Gyula Pauer","犯罪,剧情,爱情",匈牙利,破败的矿业小镇，克莱尔（Miklós Székely B. 饰）无所事事，终日游荡，生活感到极度压抑。他在泰坦尼克酒吧打法无聊寂寞的时光，偶然邂逅了一个已婚的驻唱女歌手（Vali Kerekes 饰），克莱尔向这名女子展开追求，但屡屡遭到拒绝。女歌手不愿纠缠繁琐的爱情之中，她希望一举成名，早日离开这个压抑之地。酒吧老板（Gyula Pauer 饰）向克莱尔提供一桩走私生意，克莱尔则将生意转交给女歌手的丈夫塞巴斯蒂安（Gyorgy Cserhalmi 饰），以使其离开小镇几天。但事情却并为一如所愿……©豆瓣
775,776,8.2,告别昨日,https://movie.douban.com/subject/1292932/,1292932,彼得·叶茨,1979,"丹尼斯·克里斯托弗,丹尼斯·奎德,丹尼尔·斯特恩","喜剧,剧情,家庭",美国,"麦克（丹尼斯·奎德 Dennis Quaid 饰）、西里尔（丹尼尔·斯特恩 Daniel Stern 饰）、穆彻（杰基·厄尔·哈利 Jackie Earle Haley 饰）和戴维（丹尼斯·克里斯托弗 Dennis Christopher 饰）是高中时代的好友，如今，高中生活即将画上终点，而他们本来决定要去工作的采石场突然面临倒闭，在风起云涌的大时代背景下，四个年轻人迷惘的身影显得是那样渺小。
让其他三人没有想到的是，一直以来行为古怪的戴维突然决定成为一名意大利自行车赛选手，为了实现梦想，戴维将一切反对和质疑置之度外，坚定的行走在自己的道路之上，甚至不惜为此与父亲决裂。在一连串的挫折和失败面前，戴维的梦想能够成为现实吗？©豆瓣"
